"";"sat";"tothrs";"hsize";"hsrank";"hsperc";"colgpa";"athlete";"female";"white";"black";"gpaletter"
"2100";720;51;0,1;7;70;2,23;"TRUE";"FALSE";"FALSE";"FALSE";"C"
"2101";690;51;2,1400001;86;40,1869140099573;1,72;"TRUE";"FALSE";"FALSE";"TRUE";"C"
"2102";1040;15;3,2;41;12,8125;2,8;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2103";1080;16;3,73;48;12,8686327077748;3,25;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2104";1130;120;3,47;2;0,576368876080692;2,99;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2105";1190;119;2,6900001;1;0,371747198076312;3,78;"FALSE";"FALSE";"FALSE";"TRUE";"A"
"2106";1210;91;5,5599999;159;28,597122816495;2,71;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2107";1020;44;5,5799999;463;66,4275485345064;2;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"2108";850;52;4,77;257;36,8723109575986;1,86;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2109";1090;95;4,7199998;67;14,1949158557168;2,47;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"2110";1130;43;2,6900001;40;14,8698879230525;2,76;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2111";1160;15;4,9400001;2;0,40485829139963;3,73;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2112";1030;16;4,6300001;109;23,5421161222005;2,5;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2113";1010;17;4,6300001;68;14,6868247367856;2,8800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2114";750;16;2,25;48;21,3333333333333;2,1800001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2115";750;52;4,1199999;178;43,2038845437836;1,88;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"2116";1360;84;4,1100001;13;3,16301695467112;3,95;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2117";1180;113;3,5599999;34;9,55056206602702;2,0999999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2118";990;133;1,1799999;23;19,4915270755531;2,96;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2119";1100;51;0,1;2;20;2,0699999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2120";1150;17;4;11;2,75;3,4100001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2121";970;71;0,1;4;40;1,98;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"2122";960;17;0,1;6;60;2,52;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2123";930;44;0,94999999;24;25,2631581606648;2,1300001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2124";1350;17;0,91000003;13;14,2857138147567;3,6400001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2125";1280;109;0,91000003;4;4,39560425069437;3,48;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2126";1020;18;0,75;29;38,6666666666667;2,6600001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2127";1160;15;5,1900001;30;5,78034670943455;3,1300001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2128";1260;83;4;157;39,25;2,5;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2129";1160;79;4;60;15;3,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2130";1040;45;4,3000002;186;43,2558119415901;2,26;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2131";900;15;0,1;5;50;2,73;"TRUE";"FALSE";"TRUE";"FALSE";"B"
"2132";1150;55;4,5;9;2;3,1600001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2133";1290;15;3,75;2;0,533333333333333;3,53;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2134";1180;117;1,42;6;4,22535211267606;3,48;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2135";1220;44;4,23;64;15,1300236406619;2,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2136";1100;17;0,41999999;3;7,14285731292517;2,1700001;"FALSE";"FALSE";"FALSE";"TRUE";"C"
"2137";980;45;5,6799998;384;67,6056361832971;1,97;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"2138";1090;47;4,1199999;34;8,25242738476766;2,8;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2139";960;83;5,0799999;91;17,9133861793974;1,8;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2140";1100;45;5,1900001;346;49,2176372911056;2,8599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2141";960;73;5,1100001;84;16,4383558426936;2,1199999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2142";1140;45;3,5;143;40,8571428571429;2,46;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2143";1170;59;4,3499999;123;28,2758627189853;2,8299999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2144";1140;14;5,2199998;41;7,85440643120331;3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2145";1210;14;0,52999997;5;9,43396279814884;3,5699999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2146";1130;48;4,71;63;13,3757961783439;2,8099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2147";1160;15;4,1399999;52;12,5603867768209;2,5999999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2148";1070;45;3,96;71;17,9292929292929;3,2;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2149";1020;103;5,0500002;183;36,2376223272229;2,3900001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2150";940;48;3,4200001;24;7,01754365445779;2,47;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2151";950;41;3,74;87;23,2620320855615;1,97;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2152";970;15;2,23;43;19,2825112107623;3,2;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2153";940;73;3,8299999;53;13,8381204657473;2,79;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2154";1190;50;3,52;23;6,53409090909091;3,3399999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2155";1270;16;2,21;11;4,97737556561086;2,8699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2156";1140;38;4,54;36;7,9295154185022;3,52;"TRUE";"FALSE";"TRUE";"FALSE";"A"
"2157";1310;72;0,51999998;1;1,92307699704142;3,48;"FALSE";"FALSE";"FALSE";"FALSE";"B"
"2158";940;86;2,21;45;20,3619909502262;2,4100001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2159";970;99;4,0100002;75;18,7032409624319;2,9000001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2160";970;42;1,42;39;27,4647887323944;2,28;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2161";1150;17;0,47;12;25,531914893617;3,1700001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2162";1020;42;3,9000001;83;21,2820507363577;2,1099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2163";900;43;2,6800001;38;14,1791039485409;2,74;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2164";850;15;2,5599999;39;15,2343755950928;2,5999999;"TRUE";"FALSE";"TRUE";"FALSE";"B"
"2165";1330;16;2,1800001;6;2,75229345172966;4;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2166";880;52;0,25999999;4;15,3846159763314;2,78;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2167";1090;50;2,1500001;7;3,25581380205517;2,7;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2168";1030;12;0,1;4;40;1,41;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"2169";1020;16;1,48;30;20,2702702702703;3,1800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2170";1030;45;1,2;68;56,6666666666667;1,97;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2171";1380;55;1,23;1;0,813008130081301;3,8;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2172";1240;84;1,97;3;1,52284263959391;3,4400001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2173";980;45;3,21;108;33,6448598130841;2,53;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2174";1120;46;1,25;87;69,6;2,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2175";1110;86;0,60000002;12;19,9999993333334;2,72;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2176";1160;78;2,8499999;14;4,91228087411512;3,55;"TRUE";"FALSE";"TRUE";"FALSE";"A"
"2177";1230;50;2,95;43;14,5762711864407;2,8399999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2178";1090;50;3,2;6;1,875;3,8800001;"FALSE";"FALSE";"FALSE";"FALSE";"A"
"2179";1000;12;2,51;93;37,0517928286853;2,25;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2180";1100;78;2,25;112;49,7777777777778;3,2;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2181";1320;99;4,2800002;171;39,9532691610622;2,6700001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2182";1210;41;3,6500001;90;24,6575335710265;2,6800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2183";1250;82;3,3699999;56;16,6172111755849;2,73;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2184";950;48;3,28;29;8,84146341463415;1,29;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"2185";1000;14;2,5999999;68;26,1538471597634;1,64;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2186";1160;13;2,79;6;2,1505376344086;3,76;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2187";980;12;0,22;13;59,0909090909091;2,4100001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2188";1000;42;2,76;70;25,3623188405797;2,76;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2189";780;100;2,49;55;22,0883534136546;2,8199999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2190";1010;17;1,29;11;8,52713178294574;3,4100001;"FALSE";"FALSE";"FALSE";"TRUE";"B"
"2191";850;36;3,5799999;135;37,7094982600419;1,77;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"2192";1060;53;2,99;149;49,8327759197324;1,77;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"2193";1180;116;4,0100002;158;39,4014942941898;2,55;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2194";1070;16;4,1599998;120;28,8461552329882;2,3099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2195";1090;107;5,9499998;319;53,6134471802839;2,02;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2196";1150;76;2,6900001;99;36,8029726095549;2,3599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2197";1150;52;2,77;43;15,5234657039711;3,53;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2198";1230;48;1,96;6;3,06122448979592;3,8699999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2199";1120;45;3,3599999;23;6,84523829896543;2,5699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2200";870;11;3,6199999;105;29,0055256631361;1,36;"FALSE";"FALSE";"FALSE";"TRUE";"D"
"2201";1030;86;3,8;9;2,36842105263158;2,79;"FALSE";"FALSE";"FALSE";"FALSE";"B"
"2202";1150;54;4,8499999;70;14,4329899883091;2,8800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2203";1140;54;0,1;7;70;3,29;"FALSE";"FALSE";"FALSE";"FALSE";"B"
"2204";1040;110;4,1999998;84;20,000000952381;2,48;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2205";1100;45;2,9200001;33;11,3013694759805;2,4400001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2206";1150;107;5,6599998;147;25,9717323664923;2,8299999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2207";1210;17;4,1999998;36;8,57142897959186;4;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2208";1040;105;2,54;120;47,244094488189;2,8499999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2209";1140;50;3,2;100;31,25;2,8;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2210";1130;112;3,9200001;156;39,795917352145;2,6500001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2211";1220;49;4,6100001;278;60,3036863274688;2,8099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2212";1110;16;4,5100002;102;22,6164069793168;3,3699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2213";1150;20;3,53;22;6,23229461756374;3,4000001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2214";890;44;4,29;78;18,1818181818182;2,9000001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2215";1030;115;4,1900001;142;33,8902139883004;2,6500001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2216";1090;18;3,46;55;15,8959537572254;3,4400001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2217";1110;17;5,04;173;34,3253968253968;3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2218";1080;42;4,7600002;275;57,773106816256;2,0699999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2219";1130;17;5,04;101;20,0396825396825;3,8199999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2220";1050;107;2,7;50;18,5185185185185;2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2221";1130;109;1,79;104;58,1005586592179;2,6700001;"TRUE";"FALSE";"TRUE";"FALSE";"B"
"2222";1200;14;1,67;24;14,3712574850299;2,6400001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2223";800;75;0,1;4;40;2,26;"FALSE";"FALSE";"FALSE";"FALSE";"C"
"2224";1070;82;1,8200001;8;4,39560415408768;3,02;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2225";930;79;2,28;128;56,140350877193;2,45;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2226";1170;64;2,28;13;5,70175438596491;1,9299999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2227";980;41;2,1400001;32;14,9532703292864;2,53;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2228";1200;43;2,1400001;20;9,34579395580402;2,1099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2229";1170;86;1,64;4;2,4390243902439;3,4000001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2230";900;58;1,72;14;8,13953488372093;3,2;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2231";1240;68;1,62;92;56,7901234567901;2,95;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2232";1190;94;1,24;25;20,1612903225806;2,1700001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2233";1000;49;3,3;178;53,9393939393939;2,5699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2234";940;12;0,1;3;30;2,75;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2235";980;107;2,47;98;39,6761133603239;2,54;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2236";1200;49;0,85000002;17;19,9999995294118;2,95;"FALSE";"FALSE";"FALSE";"FALSE";"B"
"2237";1060;74;0,050000001;3;59,9999988;1,9;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2238";1070;16;3,6099999;71;19,6675905725094;2,8099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2239";1060;45;1,8099999;34;18,7845314245597;2,1500001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2240";1060;16;2,6099999;52;19,9233724108572;3,25;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2241";1270;84;2,3900001;48;20,0836811680468;2,8900001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2242";1320;17;1,99;10;5,0251256281407;3,6400001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2243";1240;67;0,1;4;40;2,0999999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2244";1120;16;1,74;33;18,9655172413793;3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2245";1330;18;3,5699999;32;8,9635856852545;3,6600001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2246";1130;98;2,47;123;49,7975708502024;2,0799999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2247";1020;12;2,1500001;59;27,4418591887507;2,1600001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2248";1050;50;2,8199999;74;26,2411356823098;2,8800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2249";1010;18;3,1199999;69;22,1153853242111;2,6099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2250";920;38;4,0700002;173;42,5061404173887;3,28;"TRUE";"FALSE";"TRUE";"FALSE";"B"
"2251";1260;21;5,2399998;58;11,0687027125459;4;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2252";1030;90;0,75999999;8;10,5263159279778;3,02;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2253";830;19;1,47;71;48,2993197278912;3,05;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2254";1180;17;3,05;2;0,655737704918033;3,76;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2255";1210;16;5,46;12;2,1978021978022;4;"TRUE";"FALSE";"TRUE";"FALSE";"A"
"2256";820;69;2,0999999;17;8,09523848072564;2,71;"TRUE";"FALSE";"TRUE";"FALSE";"B"
"2257";1100;57;1,1799999;41;34,7457656564208;2,54;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2258";1190;73;1,0700001;12;11,2149522229017;2,23;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2259";1130;45;5,0500002;92;18,2178210606804;3,1099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2260";1230;80;0,039999999;3;75,000001875;2,77;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2261";1290;50;1,51;20;13,2450331125828;3,3;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2262";1010;96;4,3699999;88;20,1373002319748;1,9299999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2263";1010;15;0,81999999;21;25,6097564098751;1,2;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"2264";840;45;2,55;52;20,3921568627451;2,24;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2265";1320;52;2,8;69;9,03141373077767;3,46;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2266";1110;46;2,6199999;115;43,8931314463027;2,5999999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2267";1220;116;3,3900001;176;51,9174025983067;2,3099999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2268";1060;83;2,0899999;86;41,1483273276712;2,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2269";990;82;2,0899999;110;52,6315814656259;2,2;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2270";1050;14;1,9299999;50;25,9067370936133;2,6400001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2271";980;14;2,8;77;27,5;1,21;"FALSE";"FALSE";"TRUE";"FALSE";"D"
"2272";1180;80;1,6900001;48;28,402365183292;3,46;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2273";1080;131;1,37;22;16,0583941605839;2,8299999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2274";960;52;2,1900001;63;28,767121974104;1,73;"TRUE";"FALSE";"FALSE";"TRUE";"C"
"2275";1240;18;1;33;33;4;"FALSE";"FALSE";"FALSE";"FALSE";"A"
"2276";1280;46;1,38;28;20,2898550724638;2,0799999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2277";990;46;0,94;39;41,4893617021277;2,76;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2278";1120;17;3,4000001;111;32,6470578633218;2,29;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2279";1060;16;3,4000001;147;43,2352928460208;3,25;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2280";1060;108;3,28;123;37,5;2,0699999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2281";1070;15;2,7;99;36,6666666666667;2,26;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2282";1260;117;3,27;67;20,4892966360856;2,7;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2283";1190;17;1,39;19;13,6690647482014;2,4100001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2284";800;54;4,1199999;220;26,4741262828339;2,2;"TRUE";"FALSE";"FALSE";"TRUE";"C"
"2285";1040;39;4,1700001;158;37,8896873407749;2,46;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2286";1290;45;1,6;2;1,25;3,48;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2287";990;69;2,3099999;92;39,8268415509455;1,89;"TRUE";"FALSE";"FALSE";"TRUE";"C"
"2288";990;79;3,1700001;66;20,8201886176597;2,9100001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2289";1040;104;1,6;49;30,625;3,3299999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2290";1100;17;1,83;42;22,9508196721311;2,29;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2291";1100;45;1,4299999;36;25,1748269353026;3,02;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2292";990;80;1,13;53;46,9026548672566;2,55;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2293";960;13;3,1600001;97;30,6962015602468;2,6900001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2294";930;117;3,6700001;41;11,1716618209356;2,8800001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2295";1050;97;1,55;84;54,1935483870968;2,3599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2296";1000;50;2,5;73;29,2;2,6199999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2297";1000;18;1,36;16;11,7647058823529;2,55;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2298";1080;14;1,8;49;27,2222222222222;2,5699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2299";1020;50;2,8;47;16,7857142857143;3,22;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2300";1060;47;3,4300001;46;13,4110783262076;2,29;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2301";970;39;2,21;77;34,841628959276;2,0699999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2302";1030;76;2,1300001;140;65,7276964447091;3,1099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2303";1080;16;2,8599999;38;13,2867137512837;1,62;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2304";1140;84;2,1900001;81;36,9862996809909;2,26;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2305";1170;51;2,22;9;4,05405405405405;2,5999999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2306";1080;43;4,9699998;136;27,3641862118385;1,97;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2307";940;16;1;27;27;2,8699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2308";1080;74;1;24;24;2,48;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2309";1200;78;4,1399999;68;16,4251211696889;2,3;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2310";1160;18;5,1300001;112;21,8323582488819;2,3299999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2311";1130;49;4,6700001;198;42,3982860300153;3,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2312";1160;15;4,3000002;11;2,55813941590049;3,8;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2313";850;41;4,3000002;170;39,5348818820985;1,9;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2314";950;42;4,1300001;96;23,2445514952893;2,47;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2315";1100;49;2,5599999;146;57,0312522277833;1,83;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2316";1100;117;2,3399999;67;28,6324798560889;2,47;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2317";1190;48;2,3199999;182;78,4482792434603;2,02;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2318";1040;41;2,5799999;102;39,5348852532901;2,21;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2319";810;41;4,1799998;169;40,430623944049;1,8;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2320";1030;43;1,45;40;27,5862068965517;2,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2321";1290;50;2,22;12;5,40540540540541;4;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2322";1050;14;3,0999999;110;35,483872112383;2;"TRUE";"FALSE";"TRUE";"FALSE";"C"
"2323";1200;65;3,0899999;24;7,76699054262105;1,6;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2324";1140;17;2,4200001;52;21,4876024178677;3,1700001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2325";1110;17;3,0799999;84;27,2727281582055;3,23;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2326";1080;40;1,99;83;41,7085427135678;2,5;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2327";1330;55;0,31;1;3,2258064516129;3,9400001;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2328";1150;114;0,91000003;23;25,2747244414926;2,5999999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2329";1130;42;1,28;32;25;2,3800001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2330";1060;83;2,6700001;67;25,0936320189651;2,95;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2331";1080;83;2,54;81;31,8897637795276;2,4400001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2332";1120;48;3,6900001;192;52,0325189151079;2,8699999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2333";1130;17;4,1100001;96;23,3576636652637;3,5799999;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2334";990;121;2,24;109;48,6607142857143;2,8199999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2335";960;41;2,0999999;84;40,000001904762;2,6500001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2336";1180;13;2,6400001;103;39,0151500373049;2,76;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2337";970;14;2,5699999;33;12,8404674256991;3,1400001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2338";1020;13;2,5699999;29;11,284047131675;3,23;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2339";1060;45;2,3599999;80;33,8983065211147;2,1500001;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2340";980;43;3,9100001;167;42,7109963501024;1,72;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2341";1110;16;3,48;57;16,3793103448276;3,5;"FALSE";"FALSE";"TRUE";"FALSE";"A"
"2342";800;114;3,5;35;10;3,0599999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2343";1060;14;5,0599999;113;22,3320162516209;2,21;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2344";1200;55;2,22;39;17,5675675675676;2,25;"FALSE";"FALSE";"TRUE";"FALSE";"C"
"2345";1130;16;2,8199999;67;23,7588660907399;3,25;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2346";1210;78;4,6900001;190;40,5117262151018;2,6600001;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2347";1080;111;3,75;115;30,6666666666667;2,6099999;"FALSE";"FALSE";"TRUE";"FALSE";"B"
"2348";1040;15;1,86;46;24,7311827956989;2,26;"FALSE";"FALSE";"TRUE";"FALSE";"C"
